file,node_id,M,scene,ground,frontage
east_39th_street/west_to_east/014_n00515_E.jpg,n00515,0.7973446778254293,"Walking down this street would involve navigating past a mix of buildings, including commercial and residential structures, with some trees providing shade. The sidewalk appears to be well-maintained, and there are a few parked vehicles along the street.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there is a person walking and a black garbage bin.","The buildings are multi-story structures with a mix of commercial and residential uses. The facades are made of brick and stone, and there are several windows on each floor. Some buildings have storefronts on the ground level, while others have entrances with doors and windows. There are no visible shopfronts or commercial signs."
east_39th_street/west_to_east/015_n00516_E.jpg,n00516,0.8352237823140769,"Walking down this street would involve navigating past a variety of buildings, including some with brick facades and others with more modern designs. The street is lined with parked cars and has a sidewalk that appears to be in good condition. There are also trees and some greenery along the sidewalk, providing a pleasant environment for pedestrians.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few trees and some street furniture, including benches and trash cans.","The buildings at street level have a mix of entrances, windows, and shopfronts. There are several brick buildings with large windows and some have awnings over the entrances. There is also a tree in front of one of the buildings, and a small fence is visible in front of another."
east_39th_street/west_to_east/016_n00517_E.jpg,n00517,0.7432828635876085,"Walking down this street would involve navigating through a busy urban environment with tall buildings, traffic lights, and pedestrians. The street appears to be well-lit and has various storefronts and shops, indicating a commercial area.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are a few people walking and some orange traffic cones.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with awnings, windows with various designs, and a few fireplugs on the sidewalk. The buildings are of different heights and styles, with some having brick facades and others with more modern materials."
east_39th_street/west_to_east/017_n00518_E.jpg,n00518,0.8591177120979945,"Walking down this street would involve crossing multiple intersections, navigating around parked cars, and passing by various storefronts and buildings. The street appears to be well-lit, suggesting it is daytime, and there are trees lining the sidewalk, providing some shade and greenery.","The footway is wide and has a smooth surface. There is a kerb on one side, and it appears to be a pedestrian area with no vehicles present.","The buildings at street level have various shopfronts and entrances. There are windows on the upper floors of the buildings, and some have awnings over the entrances. The shopfronts have signs and awnings, and there are manholes on the street."
east_39th_street/west_to_east/018_n00519_E.jpg,n00519,0.7156692929549116,"Walking down this street would involve navigating past a convenience store, a cleaners, and various other shops, with bicycles parked along the sidewalk and a few cars on the road. The street is lined with trees and buildings, creating a typical urban environment.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several bicycles parked and a few potted plants.","The buildings at street level include a convenience store with a red sign, a cleaners with a blue sign, and a restaurant with a red awning. There are also several windows and doors visible on the buildings."
east_39th_street/west_to_east/019_n00520_E.jpg,n00520,0.8279462019305559,"The street is lined with buildings, trees, and parked bicycles. It appears to be a typical urban environment with various flags and signs visible on the buildings.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several bicycles parked in a row, and a person is walking.","The buildings have a mix of commercial and residential uses. On the left, there is a row of shops with large windows and awnings. On the right, there is a building with a flagpole and a sign that reads ""The Embassy of Thailand to the United Nations."" The buildings have a variety of architectural styles, with some having brick facades and others having more modern designs."
east_39th_street/west_to_east/020_n00521_E.jpg,n00521,0.7667235904163945,"Walking down this street would involve navigating through a mix of parked cars, pedestrians, and tall buildings. The presence of scaffolding on one of the buildings suggests some construction or renovation activity.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several people walking and a tree with blooming flowers.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and awnings, as well as residential entrances with smaller windows and doors. The buildings are primarily made of brick and have a traditional architectural style."
east_39th_street/west_to_east/021_n00522_E.jpg,n00522,0.7104946681576365,"Walking down this street would involve navigating through a mix of pedestrians, vehicles, and buildings. The presence of cars, trucks, and a van suggests that it is a busy urban area with active traffic. The sidewalks are lined with buildings, and there are various storefronts and signs indicating commercial activity. The street appears to be well-lit, suggesting it is daytime.","The footway is narrow and appears to be made of concrete. There is a kerb separating it from the roadway. On the footway, there are a few people walking and a bench.","The buildings at street level include a variety of storefronts and entrances. There are several shops with awnings and signs, and some buildings have fire escapes on the exterior. The windows are varied in size and shape, and some have air conditioning units installed. The entrances appear to be a mix of commercial and residential, with some having glass doors and others having solid doors."
east_39th_street/west_to_east/022_n00523_E.jpg,n00523,0.7390887920483837,"Walking down this street would involve navigating through a mix of vehicles, pedestrians, and commercial buildings. The presence of cars, pedestrians, and storefronts suggests a busy urban environment.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few trees and some plants.","The buildings at street level include a variety of storefronts and entrances. There is a shop with a yellow awning and signage that reads ""OFFICE FURNITURE + DESIGN."" Another building has a red awning and signage that appears to be for a different business. There are also several windows on the buildings, some of which have air conditioning units installed. The buildings appear to be multi-story and are made of brick or concrete."
east_39th_street/west_to_east/023_n00524_E.jpg,n00524,0.646035304017633,"The street is bustling with activity, with cars and pedestrians moving along the sidewalk. The tall buildings and modern architecture suggest a busy urban environment.","The footway is wide, with a smooth surface, and there is a kerb separating it from the roadway. There are no vehicles on the footway.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and glass doors, indicating retail or office spaces. Some buildings have fire escapes, and there are a few trees along the sidewalk. The facades are a mix of modern and older architectural styles, with some buildings having blank walls and others featuring more detailed designs."
east_39th_street/west_to_east/024_n00525_E.jpg,n00525,0.6674003391515233,"Walking down this street would involve crossing multiple intersections, navigating around vehicles, and passing by various buildings and storefronts. The presence of traffic lights and pedestrian crossings indicates a well-organized urban environment.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a construction vehicle parked.","The buildings at street level have a mix of commercial and residential uses. There are several storefronts with large windows and awnings, indicating retail or office spaces. The entrances are typically glass doors or large windows, and there are a few signs and advertisements visible. The buildings are tall, with many windows, suggesting a dense urban environment."
east_39th_street/west_to_east/025_n00526_E.jpg,n00526,0.6444203675192118,"The street is busy with pedestrians and vehicles, featuring tall buildings, shops, and a TD bank.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are several people walking and standing, including a person pushing a stroller.","The buildings at street level have a mix of commercial and residential uses. There are shopfronts with large windows and signs, as well as entrances to buildings with glass doors and awnings. The facades are modern, with a combination of glass, metal, and concrete materials."
east_39th_street/west_to_east/026_n00527_E.jpg,n00527,0.7620498822531793,"The street is busy with pedestrians and vehicles, featuring tall buildings, shops, and trees lining the sidewalks.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking, a bicycle parked, and some trees.","The buildings have large glass windows and shopfronts. There are signs for ""wayamama"" and ""CITY BEER"" visible."
east_39th_street/west_to_east/027_n00528_E.jpg,n00528,0.7865107596219947,"Walking down this street would involve navigating past modern buildings, shops, and vehicles. The sidewalk is lined with trees and there are a few pedestrians visible.","The footway is wide and has a smooth, paved surface. There is a kerb separating it from the roadway. On the footway, there is a person walking a dog and a bench.","The buildings at street level include a variety of storefronts and entrances. On the left, there is a restaurant with large windows and a sign that reads ""wagamama."" The right side features a building with a curved facade and a sign that says ""Worldwide Services."" There are also several windows and doors visible on the buildings, indicating office or commercial spaces."
east_39th_street/west_to_east/028_n00529_E.jpg,n00529,0.6829806841930683,"The street is busy with traffic, including cars and buses, and there are tall buildings on both sides. The sidewalk is wide and has a bike lane.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several people walking and a bench.","The buildings at street level include a variety of storefronts and entrances. There is a dental center on the right side, with a sign that reads ""NYC Dental Center."" The building has large windows and a sign that says ""Dreamlife."" On the left side, there is a building with a sign that says ""HOUSE 39."" The building has a black facade and large windows. There is also a building with a black shuttered entrance and a sign that says ""House 39."" The building has a black facade and large windows"
east_39th_street/west_to_east/029_n00530_E.jpg,n00530,0.8033540359588904,"The street is wide and has multiple lanes of traffic, with crosswalks and traffic lights. There are tall buildings on both sides, and some trees line the sidewalk.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the road. On the footway, there are several trees and some greenery, as well as a few street signs and a bench.","The buildings at street level have a mix of entrances, windows, and shopfronts. There are tall buildings with large windows and some have signs indicating commercial use, such as shops or offices. The entrances vary in design, with some having glass doors and others having more traditional wooden or metal doors. The shopfronts have a variety of signs and awnings, suggesting different types of businesses."
east_39th_street/west_to_east/030_n00531_E.jpg,n00531,0.830681750025539,"Walking down this street would involve navigating sidewalks lined with trees and buildings, with cars driving on the road.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the road. On the footway, there are trees and some potted plants.","The buildings at street level include a mix of commercial and residential structures. There are entrances with glass doors and windows, and some have shopfronts with awnings. The facades are a combination of modern and older architectural styles, with a variety of materials including glass, concrete, and brick."
east_39th_street/west_to_east/031_n00532_E.jpg,n00532,0.7931151344631995,"Walking down this street would involve navigating a mix of pedestrian and vehicular traffic, with tall buildings on either side and a few trees providing some greenery. The street appears to be well-maintained, with clear sidewalks and a smooth road surface.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are trees and a lamp post.","The buildings at street level include a variety of architectural styles. On the left, there is a green building with a flat roof and large windows. In the center, there is a building with a curved facade and a series of windows. On the right, there is a building with a rounded entrance and a series of windows. There are no visible shopfronts or blank walls."
east_39th_street/west_to_east/032_n00533_E.jpg,n00533,0.797204286424103,"Walking down this street would involve navigating sidewalks lined with trees and parked cars, passing by multi-story buildings, and possibly encountering pedestrians. The street appears to be in an urban area with a mix of residential and commercial buildings.","The footway is wide, with a surface that appears to be made of concrete or asphalt. There is a kerb separating the footway from the road. On the footway, there are trees, a bench, and a trash bin.","The buildings at street level include a mix of residential and commercial structures. On the left, there is a building with a brick facade and several windows, with a fire escape visible. On the right, there is a building with a rounded corner and a large window, possibly a commercial establishment. There are also trees and a sidewalk with a bench."
east_39th_street/west_to_east/033_n00534_E.jpg,n00534,0.7645263069522237,"Walking down this street would involve navigating sidewalks lined with trees and buildings, passing by a construction site, and crossing the street at intersections.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a tree with blooming flowers.","The buildings at street level include a mix of commercial and residential spaces. There are storefronts with large windows and awnings, as well as entrances to apartment buildings with stairs and railings. The buildings are primarily made of brick and have a variety of architectural styles."
east_39th_street/west_to_east/034_n00535_E.jpg,n00535,0.6477275802629989,"The street is busy with tall buildings on both sides, and there are traffic lights and street signs visible.","The footway is wide and has a smooth, grey surface. There is a kerb separating it from the roadway. On the footway, there are orange construction barriers and a person walking.","The buildings have a mix of modern and older architectural styles. There are large windows on the ground floor of some buildings, indicating commercial spaces. One building has a red awning over its entrance, and another has a sign that reads ""LOTUS."" There are also orange construction barriers on the sidewalk."
east_39th_street/west_to_east/035_n00536_E.jpg,n00536,0.5928717804191752,"The street is busy with vehicles and pedestrians, featuring multiple lanes of traffic, crosswalks, and various buildings.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several people walking and a few benches.","The buildings at street level include a mix of commercial and residential spaces. There are storefronts with large windows and awnings, indicating retail or office spaces. Additionally, there are residential entrances with balconies and windows, suggesting apartment buildings. The architecture varies, with some buildings having modern designs and others with more traditional styles."
east_39th_street/west_to_east/036_n00537_E.jpg,n00537,0.5352697497403014,"Walking down this street would involve navigating through a mix of pedestrians, vehicles, and construction, with tall buildings lining both sides of the street.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a person standing near a construction site.","The buildings at street level include a mix of commercial and residential spaces. There are storefronts with large windows and signs, as well as residential entrances with balconies and windows. The buildings are multi-story, with a variety of architectural styles and materials."
east_39th_street/west_to_east/037_n00538_E.jpg,n00538,0.574870679163604,"The street is wide and has a bike lane on the right side. There are tall buildings on both sides, and the sidewalk is clear with no pedestrians.","The footway is wide, with a surface that appears to be made of concrete or asphalt. There is a kerb separating the footway from the roadway. On the footway, there are trees and some greenery, as well as a few street signs and a bench.","The buildings at street level have a mix of entrances, windows, and blank walls. Some buildings have large windows, while others have more solid walls. There are also some entrances that appear to be commercial, possibly storefronts or office entrances."
east_39th_street/west_to_east/038_n00539_E.jpg,n00539,0.46185337501863516,"The street is wide and has multiple lanes, with buildings on both sides and a bike lane on the right. There are no pedestrians or vehicles visible, making it appear quiet and spacious.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there is a bicycle parked near a tree.","The buildings at street level have a mix of entrances, windows, and shopfronts. On the left side, there is a building with a covered entrance and a series of windows. On the right side, there is a building with a covered entrance and a row of windows. There is also a shopfront with a sign that reads ""BROOKLYN."""
east_39th_street/west_to_east/039_n00540_E.jpg,n00540,0.5689528078858508,"The street is wide and has multiple lanes of traffic, with crosswalks and traffic lights. There are buildings on both sides, including a parking garage and a building with a sign that reads ""BUDGET CENTER."" The weather appears to be clear and sunny.","The footway is wide and has a smooth surface. There is a kerb on one side, and it appears to be a pedestrian area with no vehicles present.","The buildings at street level include a parking garage entrance, a building with a sign that reads ""24 hr Parking,"" and another building with a sign that says ""BUDGET CENTER."" There are also windows on the buildings, but the details of the windows are not clear. There are no visible shopfronts or blank walls."
east_39th_street/west_to_east/040_n00541_E.jpg,n00541,0.6108123986755555,"Walking down this street would involve navigating around parked vehicles, including a white truck and a white car, as well as crossing the street at a traffic light. The sidewalk is lined with trees and has a few benches, providing a pleasant walkway.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few potted plants and a bicycle.","The buildings have a mix of commercial and residential entrances. There are windows on the upper floors, and some have storefronts on the ground level. The architecture includes modern and older styles, with some buildings having balconies and others having large windows."
east_39th_street/west_to_east/041_n00542_E.jpg,n00542,0.6381970651294013,"Walking down this street would involve navigating past parked cars, tall buildings, and pedestrians. The street appears to be well-lit with sunlight, suggesting it is daytime.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are trees and some plants.","The buildings have a mix of entrances, windows, and blank walls. On the left, there is a building with a large entrance and several windows. On the right, there is a taller building with a series of windows and balconies. There are also some blank walls and shopfronts visible."
east_39th_street/west_to_east/042_n00543_E.jpg,n00543,0.2765999342119463,"The street appears to be narrow and lined with tall buildings, making it feel somewhat enclosed. There are a few vehicles parked along the side, and the sidewalk is relatively narrow, so walking might be challenging if there are many pedestrians.",The footway is narrow and appears to be made of concrete. There is a kerb separating it from the roadway. There are no objects standing on the footway.,"The buildings have large windows and balconies, with some having a modern architectural style. There are also some blank walls and a fence along the street."
east_39th_street/west_to_east/043_n00544_E.jpg,n00544,0.289012611939361,"Walking down this street would involve navigating around parked vehicles, including a white truck and a white pickup truck, as well as passing by tall buildings and trees. The street appears to be well-lit, suggesting it is daytime.","The footway is narrow and appears to be made of concrete. There is a kerb separating it from the road. On the footway, there is a tree and some small plants.","The buildings have a mix of commercial and residential entrances. There are large windows on the upper floors, and some have balconies. The ground floors have various shopfronts and storefronts, including a construction site with a crane and a construction vehicle."
east_39th_street/west_to_east/044_n00545_E.jpg,n00545,0.4031393057188032,"Walking down this street would involve navigating a busy urban environment with tall buildings, pedestrians, and vehicles. The presence of construction materials and workers suggests ongoing development or maintenance work, which might require extra caution.","The footway is wide and has a smooth, paved surface. There is a kerb separating it from the roadway. On the footway, there are a few people walking and a construction worker with safety gear.","The buildings at street level include a mix of modern and older architecture. On the left, there is a tall building with large glass windows reflecting the surrounding cityscape. On the right, there is a building with a green awning and a series of windows. There is also a structure with a yellow and black striped awning and a door."
east_39th_street/west_to_east/045_n00546_E.jpg,n00546,0.18013629693442196,"Walking down this street would involve navigating around construction barriers and vehicles, as there are trucks and a construction site visible. The street appears to be busy with both vehicles and construction activity.","The footway is narrow and appears to be made of concrete. There is a kerb separating it from the roadway. On the footway, there is a motorcycle parked.","The buildings have large glass windows and a few entrances. There is a shop with a sign that says ""HEAVENLY FOOD MARKET"" and another building with a sign that says ""ACCOMMODATION."" There is also a construction site with a fence and some orange barriers."
east_39th_street/west_to_east/046_n00547_E.jpg,n00547,0.2958760495473235,"The street is wide and has multiple lanes of traffic, including cars and trucks. There are crosswalks and traffic lights to navigate.","The footway is wide, with a surface that appears to be concrete. There is a kerb separating the footway from the roadway. On the footway, there is a fire hydrant and a tree.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and awnings, as well as a construction site with a chain-link fence and construction materials. The buildings have a variety of architectural styles, with some featuring modern glass facades and others with more traditional brick exteriors."
east_39th_street/west_to_east/047_n00548_E.jpg,n00548,0.2661810369458494,"Walking down this street would involve crossing multiple intersections, navigating traffic signals, and passing by various buildings and flags. The street appears to be well-maintained with clear pedestrian crossings and traffic signs.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a few flags.","The buildings at street level include a variety of storefronts and entrances. There are several flags visible on flagpoles, and the buildings have a mix of modern and older architectural styles."
east_40th_street/east_to_west/001_n00594_W.jpg,n00594,0.4526682445347607,"Walking down this street would involve navigating past modern glass buildings, older brick structures, and a blue dumpster. The street appears to be in an urban area with vehicles on the road and a dog on the sidewalk.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there is a dog and a person walking.",The buildings on the left side of the street have large glass windows and appear to be modern office buildings. The building on the right side has a brick facade with arched windows and a blue dumpster in front of it.
east_40th_street/east_to_west/002_n00593_W.jpg,n00593,0.5017823276183608,"Walking down this street would involve navigating a mix of modern and older buildings, with a few trees and street furniture like benches and lamp posts. The street is lined with parked cars and has a pedestrian-friendly sidewalk.","The footway is wide, with a surface that appears to be concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few trees and some pedestrians walking.","The buildings at street level include a mix of modern and older architectural styles. There are glass windows on the left side, a red brick wall on the right, and a few storefronts with large windows."
east_40th_street/east_to_west/003_n00592_W.jpg,n00592,0.5365134935631772,"Walking down this street would involve navigating past parked cars, tall buildings, and pedestrians. The street appears to be a mix of commercial and residential areas, with a variety of architectural styles and a few trees lining the sidewalk.","The footway is narrow, with a surface that appears to be made of concrete. There is a kerb separating the footway from the road. On the footway, there are a few people walking and a construction cone.","The buildings at street level include a mix of commercial and residential structures. There are several storefronts with large windows and awnings, indicating retail or office spaces. Additionally, there are residential entrances with doors and windows, suggesting apartment buildings. The buildings are tall, with multiple stories, and have a modern architectural style."
east_40th_street/east_to_west/004_n00591_W.jpg,n00591,0.4868925292950457,"Walking down this street would involve navigating past parked cars, tall buildings, and pedestrians. The street appears to be well-lit, suggesting it is daytime, and the presence of trees and street lamps indicates it is an urban area with some greenery and infrastructure.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there is a bench and a tree.","The buildings at street level include a mix of commercial and residential spaces. On the left, there is a building with large, dark-colored shutters covering the windows, and on the right, there is a brick building with large windows and a flat facade. There are no visible shopfronts or entrances in the image."
east_40th_street/east_to_west/005_n00590_W.jpg,n00590,0.5118475568603206,"The street appears to be a typical urban environment with buildings on both sides, a few vehicles, and some pedestrians. The sidewalk is visible and seems to be in good condition.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there is a person walking a dog.","The buildings at street level include a variety of storefronts and entrances. There is a red sign that reads ""PARK"" on the side of a building, indicating a parking facility. The buildings have a mix of brick and glass facades, with some having large windows and others having more closed-off appearances. There are also several doors and entrances, suggesting a commercial or mixed-use area."
east_40th_street/east_to_west/006_n00589_W.jpg,n00589,0.6078534151619344,"The street is wide and has multiple lanes, with buildings on both sides. There are trees and a fire hydrant along the sidewalk, and a parking garage entrance is visible.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there is a fire hydrant and a tree.","The buildings at street level have a mix of entrances, windows, and blank walls. There are several parking garages with signs indicating ""PARK"" and ""PARKING."" Some buildings have large windows, while others have more solid walls. There are also a few shopfronts visible, with one having a red sign that says ""PARKING."""
east_40th_street/east_to_west/007_n00588_W.jpg,n00588,0.6593849731557058,"The street is wide and has multiple lanes of traffic, with tall buildings on both sides. There are sidewalks and a few trees, but the overall atmosphere appears to be urban and busy.","The footway is wide, with a surface that appears to be concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few trees and some street furniture, including a bench and a trash bin.","The buildings at street level include a mix of commercial and residential spaces. There are storefronts with large windows and signs, as well as entrances to buildings with doors and windows. The buildings are tall, with multiple stories, and have a variety of architectural styles."
east_40th_street/east_to_west/008_n00587_W.jpg,n00587,0.6347735746494103,The street is lined with tall buildings and has a few trees and plants along the sidewalk. There are also some vehicles parked along the street.,"The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are several trash cans and a tree.","The buildings at street level have a mix of entrances, windows, and shopfronts. There are several windows visible on the buildings, some of which are large and others are smaller. There are also a few shopfronts with signs, but the text on the signs is not legible. The buildings appear to be multi-story and are made of brick and concrete."
east_40th_street/east_to_west/009_n00586_W.jpg,n00586,0.6938257123679004,"Walking down this street would involve navigating between parked cars and tall buildings, with a mix of modern and older architectural styles. The street appears to be well-lit, suggesting it is daytime, and there are trees lining the sidewalk, providing some shade and greenery.","The footway is wide and has a smooth surface. There is a kerb separating it from the roadway. On the footway, there are trees and some plants.","The buildings at street level have a mix of entrances, windows, and shopfronts. Some buildings have large windows, while others have more closed-off windows. There are also a few shopfronts visible, including one with a sign that says ""The West End."""
east_40th_street/east_to_west/010_n00585_W.jpg,n00585,0.6774905265342333,"Walking down this street would involve navigating through a mix of pedestrians, vehicles, and tall buildings. The presence of trees and greenery along the sidewalk provides some shade and a pleasant environment, while the tall buildings and urban setting offer a sense of city life.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the road. On the footway, there are a few people walking and some trees.","The buildings at street level have a mix of entrances, windows, and shopfronts. Some buildings have large windows, while others have more closed-off entrances. There are also a few shopfronts visible, including one with a sign that says ""Dempsey."""
east_40th_street/east_to_west/011_n00584_W.jpg,n00584,0.7222837733678988,"The street is busy with vehicles and pedestrians, featuring multiple lanes, traffic lights, and tall buildings.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the road. On the footway, there are a few people walking and a manhole cover visible.","The buildings at street level have a variety of entrances, including doors and windows. Some have balconies and others have large windows. There are also shopfronts with signs and awnings."
east_40th_street/east_to_west/012_n00583_W.jpg,n00583,0.7350820333639155,"Walking down this street involves crossing multiple intersections, navigating around pedestrians, and passing by various commercial establishments and tall buildings. The street appears to be well-maintained with clear pedestrian crossings and a mix of modern and older architectural styles.","The footway is wide, with a surface that appears to be a combination of concrete and brick. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a small tree.","The buildings at street level have a mix of entrances, windows, and shopfronts. On the left, there is a building with a red brick facade and a shop with a green sign that reads ""Fresh Bites."" On the right, there is a building with a brown facade and a shop with a sign that appears to be for a restaurant or cafe. The windows are tall and narrow, and there are balconies on some of the buildings."
east_40th_street/east_to_west/013_n00582_W.jpg,n00582,0.793428433274137,"Walking down this street would involve navigating a mix of pedestrian and vehicular traffic, with tall buildings lining both sides of the street. The presence of trees and greenery along the sidewalks adds a touch of nature to the urban environment.","The footway is wide, with a surface that appears to be made of concrete or asphalt. There is a kerb separating the footway from the roadway. On the footway, there are a few trees, some benches, and a few people walking.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and signs, as well as residential units with balconies and windows. The buildings are tall, with multiple stories, and have a modern architectural style."
east_40th_street/east_to_west/014_n00581_W.jpg,n00581,0.7086482442785752,"Walking down this street would involve navigating through a mix of modern and older buildings, with a few trees and greenery along the sidewalks. The street is lined with parked cars and has clear pedestrian crossings.","The footway is wide and has a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there is a person walking.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and awnings, indicating retail or office spaces. Additionally, there are residential entrances with doors and windows, suggesting apartment buildings. The buildings are tall, with multiple stories, and have a modern architectural style."
east_40th_street/east_to_west/015_n00580_W.jpg,n00580,0.6788956992993387,"Walking down this street would involve navigating a mix of modern and older buildings, with a few pedestrians and parked cars along the sidewalks. The street is lined with tall buildings, including a prominent green glass skyscraper, and there are some green spaces and plants visible.","The footway is wide, with a surface that appears to be concrete. There is a kerb separating the footway from the roadway. On the footway, there is a person walking and a fenced area with some greenery.","The buildings at street level include a mix of commercial and residential structures. There are storefronts with large windows and awnings, as well as residential units with balconies and windows. The buildings are tall, with multiple stories, and have a modern architectural style."
east_40th_street/east_to_west/016_n00579_W.jpg,n00579,0.6584803134228103,"The street is wide and has multiple lanes of traffic, with a parking garage on the right side and tall buildings on both sides. There are no pedestrians visible, and the atmosphere appears to be urban and busy.","The footway is wide, with a smooth surface, and there is a kerb separating it from the roadway. There are no vehicles on the footway.","The buildings at street level include a parking garage entrance with a sign that reads ""PARKING,"" a building with large windows and a green facade, and another building with a beige facade and large windows. There are also a few people visible on the sidewalk."
east_40th_street/east_to_west/017_n00578_W.jpg,n00578,0.5258294783343538,"The street is wide and has multiple lanes of traffic, with sidewalks on both sides. There are tall buildings and a few people walking, indicating a busy urban environment.","The footway is wide, with a smooth surface, and there is a kerb separating it from the roadway. There are a few people standing on the footway, and some benches are visible.","The buildings at street level have a mix of entrances, windows, and shopfronts. Some buildings have large windows, while others have more closed-off sections with shutters or doors. There are also a few storefronts visible, indicating commercial activity."
east_40th_street/east_to_west/018_n00577_W.jpg,n00577,0.6029711814948797,"Walking down this street would involve crossing multiple crosswalks and navigating around vehicles, including a white van and other cars. The street is lined with tall buildings, and there are traffic lights and street signs visible.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are a few people walking and a yellow construction cone.",The buildings at street level have large windows and appear to be office buildings. There are no visible shopfronts or entrances.
east_40th_street/east_to_west/019_n00576_W.jpg,n00576,0.535836721341018,"The street is busy with tall buildings on both sides, and there are a few cars parked along the street. The sidewalk is wide and has a few pedestrians walking.","The footway is wide, with a smooth surface, and there is a kerb separating it from the roadway. On the footway, there is a person pushing a stroller and a traffic cone.",The buildings have large glass windows and modern facades. There are entrances with canopies and some have scaffolding.
east_40th_street/east_to_west/020_n00575_W.jpg,n00575,0.5170318227719648,The street is lined with tall buildings and has a few pedestrians walking. There are also parked cars along the sidewalk.,"The footway is wide, with a smooth surface, and there is a kerb separating it from the roadway. There are no vehicles on the footway.","The buildings have large glass windows and glass doors, with some having visible shopfronts. There are also some scaffolding structures on the right side of the image."
east_40th_street/east_to_west/021_n00574_W.jpg,n00574,0.6032789414644297,"The street is bustling with activity, featuring tall buildings, pedestrians, and vehicles.","The footway is wide, with a smooth surface, and there is a kerb separating it from the road. There are several people walking on the footway, and a fire hydrant is visible on the side.","The buildings at street level include a variety of storefronts and entrances. There are several shops with glass windows and awnings, as well as a few buildings with solid walls and no visible entrances. The storefronts have signs and advertisements, and the solid walls appear to be part of larger office buildings or residential complexes."
east_40th_street/east_to_west/022_n00573_W.jpg,n00573,0.6328861342082449,"The street is bustling with pedestrians and vehicles, featuring tall buildings, crosswalks, and traffic lights.","The footway is wide and has a smooth surface. There is a kerb on one side, and it appears to be a pedestrian crossing with zebra stripes.","The buildings at street level feature a mix of commercial and office spaces. There are large windows on the facades, indicating office buildings, and some have shopfronts with awnings and signs. The entrances are typically glass doors or large windows, and there are a few signs visible, but the text is not legible."
east_40th_street/east_to_west/023_n00572_W.jpg,n00572,0.6694195362016848,"The street is bustling with pedestrians and cyclists, with tall buildings lining both sides.","The footway is wide, with a surface that appears to be made of concrete. There is a kerb separating the footway from the roadway. On the footway, there are several people walking and a cyclist.","The buildings at street level include a Shake Shack restaurant with large windows and a glass facade, and another building with a modern design featuring large windows and a curved corner. There are also several pedestrians walking on the sidewalk."
